incident_id,year,quarter,month,week_of_year,area,priority,type_of_incident,trouble_type,incident_type,network_id,branch_id,route_id,duration_hours,status,reason_group,kpi,label_over_time,label_critical
INC_03179,2025,4,11,46,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_002,ROUTE_240,5.43,CLOSED,CABLE_FIBER,On Time,0,1
INC_03180,2025,4,11,46,TXNOC,CRITICAL,FIBRA,LINK DOWN,IN SITE,NET_002,BRANCH_018,ROUTE_741,3.5,CLOSED,OTHER,On Time,0,1
INC_03181,2025,4,11,46,TXNOC,CRITICAL,FIBRA,LINK DOWN,IN SITE,NET_002,BRANCH_001,ROUTE_096,10.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03182,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_030,ROUTE_918,9.87,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03183,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_014,ROUTE_220,6.83,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03184,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_266,5.3,CLOSED,OTHER,On Time,0,1
INC_03185,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_022,ROUTE_027,2.75,CLOSED,OTHER,On Time,0,1
INC_03186,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_006,ROUTE_273,0.0,CLOSED,OTHER,On Time,0,1
INC_03187,2025,4,11,47,TXNOC,MAJOR,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_003,ROUTE_436,7.35,CONTINUE,UNKNOWN,On Time,0,0
INC_03188,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_008,ROUTE_586,9.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03189,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_012,ROUTE_139,4.83,CLOSED,CABLE_FIBER,On Time,0,1
INC_03190,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_242,6.0,CLOSED,OTHER,On Time,0,1
INC_03191,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_008,ROUTE_166,6.5,CLOSED,OTHER,Over Time,1,1
INC_03192,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_002,ROUTE_025,6.17,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03193,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_292,4.17,CLOSED,OTHER,On Time,0,1
INC_03194,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_004,ROUTE_137,0.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03195,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,IN SITE,NET_002,BRANCH_016,ROUTE_132,7.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03196,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_008,ROUTE_070,10.0,CLOSED,NATURAL_EVENT,Over Time,1,1
INC_03197,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_038,7.2,CLOSED,OTHER,Over Time,1,1
INC_03198,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_017,ROUTE_298,7.17,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03199,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_002,ROUTE_025,13.75,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03200,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_017,ROUTE_029,4.48,CLOSED,CABLE_FIBER,On Time,0,1
INC_03201,2025,4,11,47,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_020,ROUTE_919,20.0,CLOSED,OTHER,Over Time,1,1
INC_03202,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_022,ROUTE_115,10.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03203,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_016,ROUTE_132,0.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03204,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_035,ROUTE_871,60.0,CLOSED,OTHER,Over Time,1,1
INC_03205,2025,4,11,47,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_022,ROUTE_115,159.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03206,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_004,ROUTE_354,3.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03207,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_003,3.5,CLOSED,CABLE_FIBER,On Time,0,1
INC_03208,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_001,ROUTE_034,5.5,CLOSED,CABLE_FIBER,On Time,0,1
INC_03209,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_057,6.47,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03210,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_019,ROUTE_036,5.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03211,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_015,ROUTE_173,3.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03212,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_920,1.15,CLOSED,CABLE_FIBER,On Time,0,1
INC_03213,2025,4,11,47,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_011,ROUTE_052,70.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03214,2025,4,11,47,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN ACCESS,NET_002,BRANCH_018,ROUTE_292,10.0,CLOSED,OTHER,On Time,0,1
INC_03215,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_004,ROUTE_354,18.17,CLOSED,NATURAL_EVENT,Over Time,1,1
INC_03216,2025,4,11,47,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_030,ROUTE_175,0.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03217,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_019,ROUTE_201,3.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03218,2025,4,11,47,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_011,ROUTE_012,180.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03219,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_242,3.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03220,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_082,4.5,CLOSED,CABLE_FIBER,On Time,0,1
INC_03221,2025,4,11,47,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_008,ROUTE_921,36.08,CLOSED,EQUIPMENT,Over Time,1,1
INC_03222,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_032,ROUTE_922,1.5,CLOSED,OTHER,On Time,0,1
INC_03223,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_741,0.5,CLOSED,OTHER,On Time,0,1
INC_03224,2025,4,11,47,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_015,ROUTE_923,6.5,CLOSED,EQUIPMENT,On Time,0,1
INC_03225,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_034,ROUTE_095,6.5,CLOSED,OTHER,Over Time,1,1
INC_03226,2025,4,11,47,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_021,ROUTE_286,0.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03227,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_017,ROUTE_179,8.5,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03228,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_004,ROUTE_354,6.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03229,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_001,ROUTE_063,0.17,CLOSED,CABLE_FIBER,On Time,0,1
INC_03230,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_021,ROUTE_924,5.12,CLOSED,CABLE_FIBER,On Time,0,1
INC_03231,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_087,3.5,CLOSED,CABLE_FIBER,On Time,0,1
INC_03232,2025,4,11,48,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_009,ROUTE_024,9.5,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03233,2025,4,11,48,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_008,ROUTE_289,5.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03234,2025,4,11,48,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_003,ROUTE_707,12.0,CLOSED,OTHER,On Time,0,1
INC_03235,2025,4,11,48,TXNOC,CRITICAL,FIBRA,ATTENUATION,ATTENUATION NEAR TO THRESHOLD,NET_002,BRANCH_007,ROUTE_511,23.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03236,2025,4,11,48,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_003,ROUTE_531,3.5,CLOSED,CONFIGURATION,On Time,0,1
INC_03237,2025,4,11,48,TXNOC,CRITICAL,FIBRA,BAD PERFORMANCE,ATTENUATION NEAR TO THRESHOLD,NET_002,BRANCH_029,ROUTE_809,26.0,CLOSED,CONFIGURATION,On Time,0,1
INC_03238,2025,4,11,48,TXNOC,CRITICAL,FIBRA,BAD PERFORMANCE,ATTENUATION NEAR TO THRESHOLD,NET_002,BRANCH_001,ROUTE_063,540.0,CLOSED,OTHER,Over Time,1,1
INC_03239,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_015,ROUTE_121,1.1,CLOSED,OTHER,On Time,0,1
INC_03240,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_020,ROUTE_487,9.37,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03241,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_004,ROUTE_489,5.67,CLOSED,CABLE_FIBER,On Time,0,1
INC_03242,2025,4,11,48,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,NET_002,BRANCH_024,ROUTE_222,6.0,CLOSED,OTHER,On Time,0,0
INC_03243,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_082,4.67,CLOSED,CABLE_FIBER,On Time,0,1
INC_03244,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_011,ROUTE_052,1.83,CLOSED,OTHER,On Time,0,1
INC_03245,2025,4,11,48,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_014,ROUTE_925,4.0,CLOSED,OTHER,On Time,0,1
INC_03246,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_122,1.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03247,2025,4,11,48,TXNOC,CRITICAL,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_024,ROUTE_222,57.0,CLOSED,CONFIGURATION,Over Time,1,1
INC_03248,2025,4,11,48,TXNOC,CRITICAL,MICROWAVE,BAD PERFORMANCE,IN SITE,NET_001,BRANCH_002,ROUTE_114,561.0,CLOSED,EQUIPMENT,Over Time,1,1
INC_03249,2025,4,11,48,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_019,ROUTE_201,24.0,CLOSED,OTHER,Over Time,1,1
INC_03250,2025,4,11,48,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,NET_002,BRANCH_011,ROUTE_052,4.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03251,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_014,ROUTE_204,6.75,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03252,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_019,ROUTE_613,1.45,CLOSED,CABLE_FIBER,On Time,0,1
INC_03253,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_017,ROUTE_037,12.5,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03254,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_003,ROUTE_003,10.0,CLOSED,CABLE_FIBER,Over Time,1,1
INC_03255,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_038,3.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03256,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_035,ROUTE_010,6.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03257,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_018,ROUTE_086,3.75,CLOSED,OTHER,On Time,0,1
INC_03258,2025,4,11,48,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_014,ROUTE_926,60.0,CLOSED,EQUIPMENT,Over Time,1,1
INC_03259,2025,4,11,48,TXNOC,CRITICAL,FIBRA,BAD PERFORMANCE,IN SITE,NET_002,BRANCH_017,ROUTE_892,20.0,CLOSED,OTHER,Over Time,1,1
INC_03260,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_022,ROUTE_070,1.5,CLOSED,OTHER,On Time,0,1
INC_03261,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,NET_002,BRANCH_001,ROUTE_814,1.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03262,2025,4,11,48,TXNOC,CRITICAL,FIBRA,BAD PERFORMANCE,IN SITE,NET_002,BRANCH_004,ROUTE_901,8.0,CLOSED,EQUIPMENT,On Time,0,1
INC_03263,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,IN SITE,NET_002,BRANCH_010,ROUTE_132,3.0,CLOSED,CABLE_FIBER,On Time,0,1
INC_03264,2025,4,11,48,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,NET_001,BRANCH_017,ROUTE_424,9.0,CLOSED,EQUIPMENT,On Time,0,1
INC_03265,2025,4,11,48,TXNOC,CRITICAL,FIBRA,LINK DOWN,IN SITE,NET_002,BRANCH_003,ROUTE_122,0.92,CLOSED,CABLE_FIBER,On Time,0,1
