date_start,label_over_ola,area_noc,priority,type_of_incident,trouble_type,incident_type,network_type,branch_id,reason_group,year,quarter,month,week_of_year,day_of_week,hour,is_weekend,is_night,duration_hours_evidence
2025-10-20,0,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,DWDM,BRANCH_017,CABLE ATTENUATED INSIDE,2025,4,10,43,0,0,0,1,0.0
2025-10-20,0,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_033,CONNECTOR DAMAGE,2025,4,10,43,0,0,0,1,20.999999999883585
2025-10-20,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2025,4,10,43,0,0,0,1,0.5000000000582077
2025-10-21,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_003,MISSING,2025,4,10,43,1,0,0,1,
2025-10-21,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_040,MISSING,2025,4,10,43,1,0,0,1,
2025-10-21,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,"PATCHCORD, PIGTAIL, COOPLER DAMAGED",2025,4,10,43,1,0,0,1,
2025-10-21,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_019,MISSING,2025,4,10,43,1,0,0,1,
2025-10-21,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_025,MISSING,2025,4,10,43,1,0,0,1,
2025-10-21,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_023,MISSING,2025,4,10,43,1,0,0,1,
2025-10-21,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,CABLE BITTEN BY A RODENT,2025,4,10,43,1,0,0,1,
2025-10-21,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_013,MISSING,2025,4,10,43,1,0,0,1,
2025-10-21,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_005,BIG TRUCK CUT THE CABLE,2025,4,10,43,1,0,0,1,
2025-10-21,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_042,BIG TRUCK CUT THE CABLE,2025,4,10,43,1,0,0,1,
2025-10-21,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_030,BROKEN CABLE INSIDE,2025,4,10,43,1,0,0,1,
2025-10-21,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,"PATCHCORD, PIGTAIL, COOPLER DAMAGED",2025,4,10,43,1,0,0,1,
2025-10-21,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_001,MISSING,2025,4,10,43,1,0,0,1,
2025-10-21,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_018,MISSING,2025,4,10,43,1,0,0,1,
2025-10-21,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,ATTENUATION OVER THRESHOLD,AGG-SRT,BRANCH_037,MISSING,2025,4,10,43,1,0,0,1,
2025-10-21,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-AGG,BRANCH_017,BIG TRUCK CRASH POLE,2025,4,10,43,1,0,0,1,
2025-10-21,1,IPNOC,MAJOR,FIBRA,BAD PERFORMANCE,IN SITE,AGG-AGG,BRANCH_023,MISSING,2025,4,10,43,1,0,0,1,
2025-10-21,0,TXNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,DWDM,BRANCH_004,CABLE ATTENUATED INSIDE,2025,4,10,43,1,0,0,1,3.4999999998835847
2025-10-21,1,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_035,EQUIPMENT DAMAGE,2025,4,10,43,1,0,0,1,416.4999999998836
2025-10-21,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2025,4,10,43,1,0,0,1,12.499999999941792
2025-10-21,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_028,MISSING,2025,4,10,43,1,0,0,1,
2025-10-22,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BROKEN CABLE INSIDE,2025,4,10,43,2,0,0,1,
2025-10-22,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_037,BIG TRUCK CUT THE CABLE,2025,4,10,43,2,0,0,1,
2025-10-22,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BIG TRUCK CUT THE CABLE,2025,4,10,43,2,0,0,1,
2025-10-22,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_038,BROKEN CABLE INSIDE MUFA,2025,4,10,43,2,0,0,1,
2025-10-22,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_027,"PATCHCORD, PIGTAIL, COOPLER DAMAGED",2025,4,10,43,2,0,0,1,
2025-10-22,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-AGG,BRANCH_032,BROKEN CABLE INSIDE,2025,4,10,43,2,0,0,1,
2025-10-22,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_035,BIG TRUCK CUT THE CABLE,2025,4,10,43,2,0,0,1,
2025-10-22,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2025,4,10,43,2,0,0,1,0.0
2025-10-22,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_020,BIG TRUCK CUT THE CABLE,2025,4,10,43,2,0,0,1,3.9999999999417923
2025-10-22,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_001,PEOPLE DAMAGE CABLE,2025,4,10,43,2,0,0,1,3.0499999999883585
2025-10-22,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_032,BROKEN CABLE INSIDE,2025,4,10,43,2,0,0,1,1.0499999999301508
2025-10-22,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_001,CABLE BITTEN BY AN ANTS,2025,4,10,43,2,0,0,1,
2025-10-22,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2025,4,10,43,2,0,0,1,6.949999999953434
2025-10-23,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_038,PEOPLE PRUNED TREES AND CUT CABLE,2025,4,10,43,3,0,0,1,3.9999999999417923
2025-10-23,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2025,4,10,43,3,0,0,1,5.333333333255723
2025-10-23,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_030,BIG TRUCK CUT THE CABLE,2025,4,10,43,3,0,0,1,4.5
2025-10-23,1,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_038,EQUIPMENT DAMAGE,2025,4,10,43,3,0,0,1,26.999999999941792
2025-10-23,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_041,INCIDENT BELONG TO PARTNER,2025,4,10,43,3,0,0,1,
2025-10-23,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,SRT-SRT,BRANCH_041,INCIDENT BELONG TO PARTNER,2025,4,10,43,3,0,0,1,
2025-10-23,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,SRT-SRT,BRANCH_039,INCIDENT BELONG TO PARTNER,2025,4,10,43,3,0,0,1,
2025-10-23,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_034,BROKEN CABLE INSIDE MUFA,2025,4,10,43,3,0,0,1,
2025-10-23,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_026,BROKEN CABLE INSIDE MUFA,2025,4,10,43,3,0,0,1,
2025-10-23,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_019,EQUIPMENT DAMAGE,2025,4,10,43,3,0,0,1,
2025-10-23,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_028,EQUIPMENT DAMAGE,2025,4,10,43,3,0,0,1,
2025-10-23,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_038,CABLE BITTEN BY A RODENT,2025,4,10,43,3,0,0,1,
2025-10-23,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_033,BROKEN CABLE INSIDE MUFA,2025,4,10,43,3,0,0,1,
2025-10-23,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,SRT-SRT,BRANCH_026,BROKEN CABLE INSIDE MUFA,2025,4,10,43,3,0,0,1,
2025-10-23,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,SRT-SRT,BRANCH_032,BROKEN CABLE INSIDE,2025,4,10,43,3,0,0,1,
2025-10-23,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_032,BIG TRUCK CUT THE CABLE,2025,4,10,43,3,0,0,1,
2025-10-24,0,IPNOC,MINOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_033,PEOPLE DAMAGE CABLE,2025,4,10,43,4,0,0,1,
2025-10-24,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_022,INCIDENT BELONG TO PARTNER,2025,4,10,43,4,0,0,1,4.5
2025-10-24,0,TXNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,DWDM,BRANCH_011,CABLE ATTENUATED INSIDE,2025,4,10,43,4,0,0,1,79.99999999994179
2025-10-24,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_035,CABLE BITTEN BY A RODENT,2025,4,10,43,4,0,0,1,4.5
2025-10-24,0,IPNOC,MINOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_013,BIG TRUCK CRASH POLE,2025,4,10,43,4,0,0,1,
2025-10-24,0,IPNOC,MINOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_013,"PATCHCORD, PIGTAIL, COOPLER DAMAGED",2025,4,10,43,4,0,0,1,
2025-10-24,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,PEOPLE DAMAGE CABLE,2025,4,10,43,4,0,0,1,
2025-10-24,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_042,EQUIPMENT DAMAGE,2025,4,10,43,4,0,0,1,
2025-10-24,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_037,BIG TRUCK CRASH POLE,2025,4,10,43,4,0,0,1,
2025-10-24,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_031,EQUIPMENT FREEZE,2025,4,10,43,4,0,0,1,
2025-10-24,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_024,FIBER BROKEN IN ODF,2025,4,10,43,4,0,0,1,
2025-10-24,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_038,BROKEN CABLE INSIDE MUFA,2025,4,10,43,4,0,0,1,
2025-10-24,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_011,BIG TRUCK CUT THE CABLE,2025,4,10,43,4,0,0,1,
2025-10-24,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_020,BROKEN CABLE INSIDE MUFA,2025,4,10,43,4,0,0,1,
2025-10-24,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,BIG TRUCK CUT THE CABLE,2025,4,10,43,4,0,0,1,
2025-10-24,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_042,PEOPLE DAMAGE CABLE,2025,4,10,43,4,0,0,1,
2025-10-25,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_038,BURNED CABLE,2025,4,10,43,5,0,1,1,0.0
2025-10-25,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,IN SITE,DWDM,BRANCH_038,PEOPLE DAMAGE CABLE,2025,4,10,43,5,0,1,1,9.0
2025-10-25,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,IN SITE,DWDM,BRANCH_011,CABLE BITTEN BY A RODENT,2025,4,10,43,5,0,1,1,6.0
2025-10-25,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,IN SITE,DWDM,BRANCH_024,PEOPLE DAMAGE CABLE,2025,4,10,43,5,0,1,1,4.999999999883585
2025-10-25,1,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_017,CONFIGURATION PROBLEM,2025,4,10,43,5,0,1,1,62.83333333331393
2025-10-25,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_026,BROKEN CABLE INSIDE MUFA,2025,4,10,43,5,0,1,1,16.999999999941792
2025-10-25,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_031,EQUIPMENT DAMAGE,2025,4,10,43,5,0,1,1,
2025-10-25,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BIG TRUCK CUT THE CABLE,2025,4,10,43,5,0,1,1,
2025-10-25,0,IPNOC,MAJOR,FIBRA,ATTENUATION,ATTENUATION OVER THRESHOLD,AGG-SRT,BRANCH_035,ATTENUATION LINK DOWN,2025,4,10,43,5,0,1,1,
2025-10-25,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_038,EQUIPMENT FREEZE,2025,4,10,43,5,0,1,1,
2025-10-25,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_025,BIG TRUCK CUT THE CABLE,2025,4,10,43,5,0,1,1,
2025-10-25,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_017,BAD ACCESORY,2025,4,10,43,5,0,1,1,
2025-10-25,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BROKEN CABLE INSIDE,2025,4,10,43,5,0,1,1,
2025-10-25,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,PEOPLE DAMAGE CABLE,2025,4,10,43,5,0,1,1,
2025-10-25,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,PEOPLE DAMAGE CABLE,2025,4,10,43,5,0,1,1,
2025-10-25,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_034,CABLE BITTEN BY AN ANTS,2025,4,10,43,5,0,1,1,
2025-10-26,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2025,4,10,43,6,0,1,1,4.999999999883585
2025-10-26,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_003,EQUIPMENT FREEZE,2025,4,10,43,6,0,1,1,
2025-10-26,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_001,BIG TRUCK CUT THE CABLE,2025,4,10,43,6,0,1,1,3.0
2025-10-26,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_024,PEOPLE DAMAGE CABLE,2025,4,10,43,6,0,1,1,1.9999999998835847
2025-10-26,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_005,PEOPLE DAMAGE CABLE,2025,4,10,43,6,0,1,1,
2025-10-26,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_038,BROKEN CABLE INSIDE MUFA,2025,4,10,43,6,0,1,1,
2025-10-26,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_038,BROKEN CABLE INSIDE MUFA,2025,4,10,43,6,0,1,1,
2025-10-26,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_038,"PATCHCORD, PIGTAIL, COOPLER DAMAGED",2025,4,10,43,6,0,1,1,
2025-10-26,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_013,BIG TRUCK CUT THE CABLE,2025,4,10,43,6,0,1,1,
2025-10-26,1,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_033,EQUIPMENT DAMAGE,2025,4,10,43,6,0,1,1,47.99999999982538
2025-10-27,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_038,CABLE ATTENUATED INSIDE MUFA,2025,4,10,44,0,0,0,1,3.9999999999417923
2025-10-27,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_023,BIG TRUCK CRASH POLE,2025,4,10,44,0,0,0,1,6.499999999883585
2025-10-27,1,TXNOC,CRITICAL,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_037,EQUIPMENT DAMAGE,2025,4,10,44,0,0,0,1,19.999999999883585
2025-10-27,0,TXNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_029,BROKEN CABLE INSIDE MUFA,2025,4,10,44,0,0,0,1,9.999999999941792
2025-10-27,0,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_018,EQUIPMENT FREEZE,2025,4,10,44,0,0,0,1,0.9999999999417923
2025-10-27,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_011,EQUIPMENT FREEZE,2025,4,10,44,0,0,0,1,33.999999999883585
2025-10-27,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_013,BROKEN CABLE INSIDE MUFA,2025,4,10,44,0,0,0,1,10.999999999883585
2025-10-27,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-AGG,BRANCH_023,ATTENUATION LINK DOWN,2025,4,10,44,0,0,0,1,
2025-10-27,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_031,MISSING,2025,4,10,44,0,0,0,1,
2025-10-27,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_027,EQUIPMENT DAMAGE,2025,4,10,44,0,0,0,1,
2025-10-27,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,MISSING,2025,4,10,44,0,0,0,1,
2025-10-27,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,EQUIPMENT FREEZE,2025,4,10,44,0,0,0,1,
2025-10-27,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,TICKET WRONG,2025,4,10,44,0,0,0,1,
2025-10-27,1,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_038,BROKEN CABLE INSIDE MUFA,2025,4,10,44,0,0,0,1,
2025-10-27,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_002,BURNED CABLE,2025,4,10,44,0,0,0,1,
2025-10-27,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,BROKEN CABLE INSIDE,2025,4,10,44,0,0,0,1,
2025-10-27,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_017,PEOPLE DAMAGE CABLE,2025,4,10,44,0,0,0,1,
2025-10-27,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_029,MISSING,2025,4,10,44,0,0,0,1,
2025-10-27,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_001,BIG TRUCK CUT THE CABLE,2025,4,10,44,0,0,0,1,
2025-10-28,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_032,BIG TRUCK CUT THE CABLE,2025,4,10,44,1,0,0,1,5.166666666744277
2025-10-28,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_038,BIG TRUCK CUT THE CABLE,2025,4,10,44,1,0,0,1,1.8333333333721384
2025-10-28,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_031,MISSING,2025,4,10,44,1,0,0,1,
2025-10-28,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_038,PEOPLE DAMAGE CABLE,2025,4,10,44,1,0,0,1,2.4999999999417923
2025-10-28,1,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_041,INCIDENT BELONG TO PARTNER,2025,4,10,44,1,0,0,1,6.999999999941792
2025-10-28,0,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_018,EQUIPMENT DAMAGE,2025,4,10,44,1,0,0,1,19.999999999883585
2025-10-28,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_038,MISSING,2025,4,10,44,1,0,0,1,
2025-10-28,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_026,MISSING,2025,4,10,44,1,0,0,1,
2025-10-28,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_037,MISSING,2025,4,10,44,1,0,0,1,
2025-10-28,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_024,BROKEN CABLE INSIDE,2025,4,10,44,1,0,0,1,
2025-10-28,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_031,MISSING,2025,4,10,44,1,0,0,1,
2025-10-28,0,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_018,EQUIPMENT DAMAGE,2025,4,10,44,1,0,0,1,14.499999999941792
2025-10-29,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,SRT-SRT,BRANCH_002,MISSING,2025,4,10,44,2,0,0,1,
2025-10-29,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_004,EQUIPMENT FREEZE,2025,4,10,44,2,0,0,1,1.0000000001164153
2025-10-29,1,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_018,EQUIPMENT DAMAGE,2025,4,10,44,2,0,0,1,24.999999999825377
2025-10-29,1,TXNOC,MAJOR,MICROWAVE,LINK DOWN,IN SITE,VIBA,BRANCH_005,CONFIGURATION PROBLEM,2025,4,10,44,2,0,0,1,45.00000000005821
2025-10-29,0,TXNOC,CRITICAL,FIBRA,ATTENUATION,CABLE BROKEN BACKBONE,DWDM,BRANCH_004,BIG TRUCK CUT THE CABLE,2025,4,10,44,2,0,0,1,5.000000000058208
2025-10-29,0,TXNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,DWDM,BRANCH_001,EQUIPMENT FREEZE,2025,4,10,44,2,0,0,1,2.0000000000582077
2025-10-29,0,IPNOC,MAJOR,FIBRA,LINK DOWN,IN SITE,SRT-SRT,BRANCH_011,MISSING,2025,4,10,44,2,0,0,1,
2025-10-29,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,AGG-AGG,BRANCH_035,BROKEN CABLE INSIDE,2025,4,10,44,2,0,0,1,
2025-10-29,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,AGG-AGG,BRANCH_024,MISSING,2025,4,10,44,2,0,0,1,
2025-10-29,0,IPNOC,MAJOR,FIBRA,LINK DOWN,CABLE BROKEN ACCESS,AGG-SRT,BRANCH_017,MISSING,2025,4,10,44,2,0,0,1,
2025-10-29,1,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,CA-CP-AGG,BRANCH_011,EQUIPMENT FREEZE,2025,4,10,44,2,0,0,1,
2025-10-29,0,IPNOC,CRITICAL,FIBRA,LINK DOWN,CABLE BROKEN BACKBONE,CA-CP-AGG,BRANCH_041,INCIDENT BELONG TO PARTNER,2025,4,10,44,2,0,0,1,
